PtID,CompletedProtocol,Condition,IsSR,NormalFirst,SessionTime,StartKSS,EndKSS,TrialNo,TaskVersion,NoBlkBall,OddsA,OddsB,CorrectResp,PtResp,RT,IsCorrect,NoBrainers,NoBrainersTotal,Accuracy,L(X|A),L(X|B), LR(A) ,Prior(A),LogLLA,LogBaserate,post_odds,post_prob,IsEasy
87,1,2,1,1,2,5,6,22,4,5,0,1,0,0,734,1,1,,,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956,4E-06,0.00000,1
87,1,2,1,1,2,5,6,23,4,8,0.4,0.6,1,1,2133,1,0,,,0.039018442,0.000152416,256,0.4,5.545177444,-0.405465108,170.6666666,0.99417,1
87,1,2,1,1,2,5,6,24,4,6,0.6,0.4,1,1,2152,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
87,1,2,1,1,2,5,6,25,4,7,0.1,0.9,1,1,2923,1,0,,,0.019509221,0.000304832,64.00000001,0.1,4.158883083,-2.197224577,7.111111111,0.87671,1
87,1,2,1,1,2,5,6,26,4,5,0.5,0.5,1,1,2030,1,0,,,0.004877305,0.001219326,4.000000001,0.5,1.386294361,0,4,0.80000,0
87,1,2,1,1,2,5,6,27,4,3,1,0,1,1,1537,1,1,,,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956,249999.7505,1.00000,1
87,1,2,1,1,2,5,6,28,4,3,0.2,0.8,0,0,3455,1,0,,,0.001219326,0.004877305,0.25,0.2,-1.386294361,-1.386294361,0.0625,0.05882,1
87,1,2,1,1,2,5,6,29,4,6,0.1,0.9,1,1,2112,1,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
87,1,2,1,1,2,5,6,30,4,2,0.1,0.9,0,0,2555,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
87,1,2,1,1,2,5,6,31,4,3,0.9,0.1,1,0,2943,0,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
87,1,2,1,1,2,5,6,32,4,8,0,1,0,0,1566,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
87,1,2,1,1,2,5,6,33,4,7,0.3,0.7,1,1,2071,1,0,,,0.019509221,0.000304832,64.00000001,0.3,4.158883083,-0.84729786,27.42857143,0.96482,1
87,1,2,1,1,2,5,6,34,4,6,1,0,1,1,1297,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
87,1,2,1,1,2,5,6,35,4,3,0.7,0.3,0,0,2163,1,0,7,0.942857143,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
98,1,1,0,1,1,2,2,1,1,2,0.2,0.8,0,0,1970,1,0,,,0.000609663,0.009754611,0.0625,0.2,-2.772588722,-1.386294361,0.015625,0.01538,1
98,1,1,0,1,1,2,2,2,1,8,0.4,0.6,1,1,1442,1,0,,,0.039018442,0.000152416,256,0.4,5.545177444,-0.405465108,170.6666666,0.99417,1
98,1,1,0,1,1,2,2,3,1,0,0.7,0.3,0,0,1075,1,0,,,0.000152416,0.039018442,0.00390625,0.7,-5.545177444,0.84729786,0.009114583,0.00903,1
98,1,1,0,1,1,2,2,4,1,6,1,0,1,1,1338,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
98,1,1,0,1,1,2,2,5,1,1,0.9,0.1,0,0,1112,1,0,,,0.000304832,0.019509221,0.015625,0.9,-4.158883083,2.197224577,0.140625,0.12329,1
98,1,1,0,1,1,2,2,6,1,4,0.7,0.3,1,0,1747,0,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
98,1,1,0,1,1,2,2,7,1,6,0,1,0,1,1136,0,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
98,1,1,0,1,1,2,2,8,1,4,0.5,0.5,2,0,1177,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
98,1,1,0,1,1,2,2,9,1,5,0,1,0,1,1622,0,1,,,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956,4E-06,0.00000,1
98,1,1,0,1,1,2,2,10,1,4,0.2,0.8,0,0,1400,1,0,,,0.002438653,0.002438653,1,0.2,0,-1.386294361,0.25,0.20000,0
98,1,1,0,1,1,2,2,11,1,6,0.6,0.4,1,1,1058,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
98,1,1,0,1,1,2,2,12,1,6,0.8,0.2,1,1,984,1,0,,,0.009754611,0.000609663,16,0.8,2.772588722,1.386294361,63.99999998,0.98462,1
98,1,1,0,1,1,2,2,13,1,5,0.4,0.6,1,1,1488,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
98,1,1,0,1,1,2,2,14,1,5,0.3,0.7,1,1,1309,1,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
98,1,1,0,1,1,2,2,15,1,3,1,0,1,0,953,0,1,,,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956,249999.7505,1.00000,1
98,1,1,0,1,1,2,2,16,1,3,0.2,0.8,0,0,927,1,0,,,0.001219326,0.004877305,0.25,0.2,-1.386294361,-1.386294361,0.0625,0.05882,1
98,1,1,0,1,1,2,2,17,1,7,0,1,0,1,642,0,1,,,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956,6.40001E-05,0.00006,1
98,1,1,0,1,1,2,2,18,1,4,0.4,0.6,0,0,1464,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
98,1,1,0,1,1,2,2,19,1,7,0.3,0.7,1,1,793,1,0,,,0.019509221,0.000304832,64.00000001,0.3,4.158883083,-0.84729786,27.42857143,0.96482,1
98,1,1,0,1,1,2,2,20,1,8,0,1,0,1,1152,0,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
98,1,1,0,1,1,2,2,21,1,3,0.8,0.2,2,0,1416,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
98,1,1,0,1,1,2,2,22,1,6,1,0,1,1,1577,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
98,1,1,0,1,1,2,2,23,1,2,0.1,0.9,0,0,771,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
98,1,1,0,1,1,2,2,24,1,3,0.9,0.1,1,0,1031,0,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
98,1,1,0,1,1,2,2,25,1,5,0.2,0.8,2,0,1110,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
98,1,1,0,1,1,2,2,26,1,5,0.8,0.2,1,1,1216,1,0,,,0.004877305,0.001219326,4.000000001,0.8,1.386294361,1.386294361,16,0.94118,1
98,1,1,0,1,1,2,2,27,1,1,0.7,0.3,0,0,1273,1,0,,,0.000304832,0.019509221,0.015625,0.7,-4.158883083,0.84729786,0.036458333,0.03518,1
98,1,1,0,1,1,2,2,28,1,5,0.1,0.9,0,1,1335,0,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
98,1,1,0,1,1,2,2,29,1,3,0.7,0.3,0,0,834,1,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
98,1,1,0,1,1,2,2,30,1,4,0.3,0.7,0,0,1131,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
98,1,1,0,1,1,2,2,31,1,7,0.1,0.9,1,1,1016,1,0,,,0.019509221,0.000304832,64.00000001,0.1,4.158883083,-2.197224577,7.111111111,0.87671,1
98,1,1,0,1,1,2,2,32,1,5,0.5,0.5,1,1,1007,1,0,,,0.004877305,0.001219326,4.000000001,0.5,1.386294361,0,4,0.80000,0
98,1,1,0,1,1,2,2,33,1,6,0.1,0.9,1,1,911,1,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
98,1,1,0,1,1,2,2,34,1,6,0.9,0.1,1,1,914,1,0,,,0.009754611,0.000609663,16,0.9,2.772588722,2.197224577,143.9999999,0.99310,1
98,1,1,0,1,1,2,2,35,1,2,0.9,0.1,0,0,703,1,0,7,0.771428571,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
98,1,1,0,1,2,4,4,1,3,7,0.7,0.3,1,1,1359,1,0,,,0.019509221,0.000304832,64.00000001,0.7,4.158883083,0.84729786,149.3333332,0.99335,1
98,1,1,0,1,2,4,4,2,3,1,0.5,0.5,0,0,1550,1,0,,,0.000304832,0.019509221,0.015625,0.5,-4.158883083,0,0.015625,0.01538,1
98,1,1,0,1,2,4,4,3,3,2,1,0,1,0,1377,0,1,,,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
98,1,1,0,1,2,4,4,4,3,4,0.3,0.7,0,0,1336,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
98,1,1,0,1,2,4,4,5,3,6,0.1,0.9,1,1,1474,1,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
98,1,1,0,1,2,4,4,6,3,5,0.3,0.7,1,1,1161,1,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
98,1,1,0,1,2,4,4,7,3,4,0.7,0.3,1,0,1365,0,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
98,1,1,0,1,2,4,4,8,3,3,0.6,0.4,0,0,863,1,0,,,0.001219326,0.004877305,0.25,0.6,-1.386294361,0.405465108,0.375,0.27273,0
98,1,1,0,1,2,4,4,9,3,5,0.2,0.8,2,1,2394,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
98,1,1,0,1,2,4,4,10,3,1,0.8,0.2,0,0,1597,1,0,,,0.000304832,0.019509221,0.015625,0.8,-4.158883083,1.386294361,0.0625,0.05882,1
98,1,1,0,1,2,4,4,11,3,7,0.5,0.5,1,1,1313,1,0,,,0.019509221,0.000304832,64.00000001,0.5,4.158883083,0,63.99999998,0.98462,1
98,1,1,0,1,2,4,4,12,3,1,0.3,0.7,0,0,1193,1,0,,,0.000304832,0.019509221,0.015625,0.3,-4.158883083,-0.84729786,0.006696429,0.00665,1
98,1,1,0,1,2,4,4,13,3,5,0.6,0.4,1,1,1335,1,0,,,0.004877305,0.001219326,4.000000001,0.6,1.386294361,0.405465108,5.999999999,0.85714,1
98,1,1,0,1,2,4,4,14,3,4,0.5,0.5,2,0,1181,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
98,1,1,0,1,2,4,4,15,3,8,0,1,0,1,1503,0,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
98,1,1,0,1,2,4,4,16,3,3,0.4,0.6,0,0,983,1,0,,,0.001219326,0.004877305,0.25,0.4,-1.386294361,-0.405465108,0.166666667,0.14286,1
98,1,1,0,1,2,4,4,17,3,2,0.9,0.1,0,0,947,1,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
98,1,1,0,1,2,4,4,18,3,7,0,1,0,1,1272,0,1,,,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956,6.40001E-05,0.00006,1
98,1,1,0,1,2,4,4,19,3,4,0,1,0,0,1042,1,1,,,0.002438653,0.002438653,1,0.000001,0,-13.81550956,1E-06,0.00000,1
98,1,1,0,1,2,4,4,20,3,3,0.3,0.7,0,0,1129,1,0,,,0.001219326,0.004877305,0.25,0.3,-1.386294361,-0.84729786,0.107142857,0.09677,1
98,1,1,0,1,2,4,4,21,3,7,1,0,1,1,1280,1,1,,,0.019509221,0.000304832,64.00000001,0.999999,4.158883083,13.81550956,63999936.11,1.00000,1
98,1,1,0,1,2,4,4,22,3,6,0,1,0,1,1327,0,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
98,1,1,0,1,2,4,4,23,3,5,0.7,0.3,1,1,1327,1,0,,,0.004877305,0.001219326,4.000000001,0.7,1.386294361,0.84729786,9.333333329,0.90323,1
98,1,1,0,1,2,4,4,24,3,3,0.7,0.3,0,0,1206,1,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
98,1,1,0,1,2,4,4,25,3,1,0.4,0.6,0,0,1004,1,0,,,0.000304832,0.019509221,0.015625,0.4,-4.158883083,-0.405465108,0.010416667,0.01031,1
98,1,1,0,1,2,4,4,26,3,5,0.1,0.9,0,1,1487,0,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
98,1,1,0,1,2,4,4,27,3,6,0.7,0.3,1,1,2280,1,0,,,0.009754611,0.000609663,16,0.7,2.772588722,0.84729786,37.33333331,0.97391,1
98,1,1,0,1,2,4,4,28,3,2,0.3,0.7,0,0,3148,1,0,,,0.000609663,0.009754611,0.0625,0.3,-2.772588722,-0.84729786,0.026785714,0.02609,1
98,1,1,0,1,2,4,4,29,3,4,0.4,0.6,0,0,1369,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
98,1,1,0,1,2,4,4,30,3,6,1,0,1,1,1771,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
98,1,1,0,1,2,4,4,31,3,3,0.9,0.1,1,0,2033,0,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
98,1,1,0,1,2,4,4,32,3,5,0.4,0.6,1,1,1838,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
98,1,1,0,1,2,4,4,33,3,6,0.6,0.4,1,1,2226,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
98,1,1,0,1,2,4,4,34,3,3,0.8,0.2,2,1,1969,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
98,1,1,0,1,2,4,4,35,3,7,0.2,0.8,1,0,2211,0,0,7,0.771428571,0.019509221,0.000304832,64.00000001,0.2,4.158883083,-1.386294361,16,0.94118,1
98,1,2,1,1,1,7,7,1,4,5,0.4,0.6,1,0,2121,0,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
98,1,2,1,1,1,7,7,2,4,4,0.3,0.7,0,0,1208,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
98,1,2,1,1,1,7,7,3,4,3,0.8,0.2,2,1,2435,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
98,1,2,1,1,1,7,7,4,4,6,0.3,0.7,1,1,2330,1,0,,,0.009754611,0.000609663,16,0.3,2.772588722,-0.84729786,6.857142858,0.87273,1
98,1,2,1,1,1,7,7,5,4,4,0.7,0.3,1,1,1978,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
98,1,2,1,1,1,7,7,6,4,6,0.4,0.6,1,0,2943,0,0,,,0.009754611,0.000609663,16,0.4,2.772588722,-0.405465108,10.66666667,0.91429,1
98,1,2,1,1,1,7,7,7,4,5,0.2,0.8,2,1,4339,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
98,1,2,1,1,1,7,7,8,4,6,0.6,0.4,1,1,2233,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
98,1,2,1,1,1,7,7,9,4,5,0.3,0.7,1,1,3066,1,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
98,1,2,1,1,1,7,7,10,4,1,0.6,0.4,0,,6000,0,0,,,0.000304832,0.019509221,0.015625,0.6,-4.158883083,0.405465108,0.0234375,0.02290,1
98,1,2,1,1,1,7,7,11,4,4,1,0,1,1,2466,1,1,,,0.002438653,0.002438653,1,0.999999,0,13.81550956,999999.002,1.00000,1
98,1,2,1,1,1,7,7,12,4,3,1,0,1,1,1826,1,1,,,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956,249999.7505,1.00000,1
98,1,2,1,1,1,7,7,13,4,8,0.2,0.8,1,0,3504,0,0,,,0.039018442,0.000152416,256,0.2,5.545177444,-1.386294361,63.99999998,0.98462,1
98,1,2,1,1,1,7,7,14,4,2,0.5,0.5,0,0,2876,1,0,,,0.000609663,0.009754611,0.0625,0.5,-2.772588722,0,0.0625,0.05882,1
98,1,2,1,1,1,7,7,15,4,8,0.1,0.9,1,0,3271,0,0,,,0.039018442,0.000152416,256,0.1,5.545177444,-2.197224577,28.44444444,0.96604,1
98,1,2,1,1,1,7,7,16,4,0,0.6,0.4,0,1,2898,0,0,,,0.000152416,0.039018442,0.00390625,0.6,-5.545177444,0.405465108,0.005859375,0.00583,1
98,1,2,1,1,1,7,7,17,4,3,0.9,0.1,1,1,2112,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
98,1,2,1,1,1,7,7,18,4,4,1,0,1,1,2041,1,1,,,0.002438653,0.002438653,1,0.999999,0,13.81550956,999999.002,1.00000,1
98,1,2,1,1,1,7,7,19,4,3,0.7,0.3,0,1,1563,0,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
98,1,2,1,1,1,7,7,20,4,4,0.1,0.9,0,0,3798,1,0,,,0.002438653,0.002438653,1,0.1,0,-2.197224577,0.111111111,0.10000,1
98,1,2,1,1,1,7,7,21,4,2,0.1,0.9,0,0,1743,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
98,1,2,1,1,1,7,7,22,4,2,0.8,0.2,0,0,2109,1,0,,,0.000609663,0.009754611,0.0625,0.8,-2.772588722,1.386294361,0.25,0.20000,0
98,1,2,1,1,1,7,7,23,4,5,0.1,0.9,0,0,3297,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
98,1,2,1,1,1,7,7,24,4,6,0.6,0.4,1,1,1793,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
98,1,2,1,1,1,7,7,25,4,2,0.9,0.1,0,1,1410,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
98,1,2,1,1,1,7,7,26,4,8,0,1,0,0,1491,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
98,1,2,1,1,1,7,7,27,4,2,1,0,1,1,1441,1,1,,,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
98,1,2,1,1,1,7,7,28,4,4,0.4,0.6,0,0,1626,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
98,1,2,1,1,1,7,7,29,4,4,0.5,0.5,2,0,1642,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
98,1,2,1,1,1,7,7,30,4,4,0.8,0.2,1,1,1881,1,0,,,0.002438653,0.002438653,1,0.8,0,1.386294361,4,0.80000,0
98,1,2,1,1,1,7,7,31,4,6,0.1,0.9,1,0,1368,0,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
98,1,2,1,1,1,7,7,32,4,8,0.3,0.7,1,0,875,0,0,,,0.039018442,0.000152416,256,0.3,5.545177444,-0.84729786,109.7142857,0.99097,1
98,1,2,1,1,1,7,7,33,4,3,0,1,0,0,1159,1,1,,,0.001219326,0.004877305,0.25,0.000001,-1.386294361,-13.81550956,2.5E-07,0.00000,1
98,1,2,1,1,1,7,7,34,4,3,0.1,0.9,0,0,971,1,0,,,0.001219326,0.004877305,0.25,0.1,-1.386294361,-2.197224577,0.027777778,0.02703,1
98,1,2,1,1,1,7,7,35,4,6,0,1,0,0,975,1,1,7,0.714285714,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
98,1,2,1,1,2,7,7,1,2,4,0.5,0.5,2,0,2547,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
98,1,2,1,1,2,7,7,2,2,2,0.9,0.1,0,1,1312,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
98,1,2,1,1,2,7,7,3,2,5,0.3,0.7,1,0,2014,0,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
98,1,2,1,1,2,7,7,4,2,6,0.2,0.8,1,0,1407,0,0,,,0.009754611,0.000609663,16,0.2,2.772588722,-1.386294361,4,0.80000,0
98,1,2,1,1,2,7,7,5,2,4,0.4,0.6,0,0,1939,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
98,1,2,1,1,2,7,7,6,2,3,0.7,0.3,0,0,1241,1,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
98,1,2,1,1,2,7,7,7,2,3,0,1,0,0,889,1,1,,,0.001219326,0.004877305,0.25,0.000001,-1.386294361,-13.81550956,2.5E-07,0.00000,1
98,1,2,1,1,2,7,7,8,2,8,0,1,0,0,1573,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
98,1,2,1,1,2,7,7,9,2,7,0.4,0.6,1,0,1610,0,0,,,0.019509221,0.000304832,64.00000001,0.4,4.158883083,-0.405465108,42.66666666,0.97710,1
98,1,2,1,1,2,7,7,10,2,2,0.4,0.6,0,0,1328,1,0,,,0.000609663,0.009754611,0.0625,0.4,-2.772588722,-0.405465108,0.041666667,0.04000,1
98,1,2,1,1,2,7,7,11,2,5,0.4,0.6,1,0,1517,0,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
98,1,2,1,1,2,7,7,12,2,4,0.7,0.3,1,1,1261,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
98,1,2,1,1,2,7,7,13,2,2,0.1,0.9,0,0,1028,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
98,1,2,1,1,2,7,7,14,2,1,1,0,1,1,851,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
98,1,2,1,1,2,7,7,15,2,1,1,0,1,1,962,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
98,1,2,1,1,2,7,7,16,2,2,0.6,0.4,0,1,1270,0,0,,,0.000609663,0.009754611,0.0625,0.6,-2.772588722,0.405465108,0.09375,0.08571,1
98,1,2,1,1,2,7,7,17,2,2,0.7,0.3,0,1,795,0,0,,,0.000609663,0.009754611,0.0625,0.7,-2.772588722,0.84729786,0.145833333,0.12727,1
98,1,2,1,1,2,7,7,18,2,4,0.3,0.7,0,0,845,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
98,1,2,1,1,2,7,7,19,2,3,0.8,0.2,2,1,803,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
98,1,2,1,1,2,7,7,20,2,5,0.9,0.1,1,1,951,1,0,,,0.004877305,0.001219326,4.000000001,0.9,1.386294361,2.197224577,35.99999998,0.97297,1
98,1,2,1,1,2,7,7,21,2,7,0.6,0.4,1,1,1216,1,0,,,0.019509221,0.000304832,64.00000001,0.6,4.158883083,0.405465108,95.99999996,0.98969,1
98,1,2,1,1,2,7,7,22,2,6,0.6,0.4,1,1,864,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
98,1,2,1,1,2,7,7,23,2,6,0,1,0,0,816,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
98,1,2,1,1,2,7,7,24,2,6,0.1,0.9,1,0,952,0,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
98,1,2,1,1,2,7,7,25,2,1,1,0,1,1,787,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
98,1,2,1,1,2,7,7,26,2,6,0.5,0.5,1,0,1094,0,0,,,0.009754611,0.000609663,16,0.5,2.772588722,0,16,0.94118,1
98,1,2,1,1,2,7,7,27,2,0,0.9,0.1,0,1,1449,0,0,,,0.000152416,0.039018442,0.00390625,0.9,-5.545177444,2.197224577,0.03515625,0.03396,1
98,1,2,1,1,2,7,7,28,2,0,0.8,0.2,0,1,792,0,0,,,0.000152416,0.039018442,0.00390625,0.8,-5.545177444,1.386294361,0.015625,0.01538,1
98,1,2,1,1,2,7,7,29,2,3,0.5,0.5,0,0,1338,1,0,,,0.001219326,0.004877305,0.25,0.5,-1.386294361,0,0.25,0.20000,0
98,1,2,1,1,2,7,7,30,2,1,0.3,0.7,0,0,1096,1,0,,,0.000304832,0.019509221,0.015625,0.3,-4.158883083,-0.84729786,0.006696429,0.00665,1
98,1,2,1,1,2,7,7,31,2,5,0.2,0.8,2,0,1012,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
98,1,2,1,1,2,7,7,32,2,3,0.9,0.1,1,1,807,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
98,1,2,1,1,2,7,7,33,2,5,0.1,0.9,0,0,550,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
98,1,2,1,1,2,7,7,34,2,4,0.9,0.1,1,1,708,1,0,,,0.002438653,0.002438653,1,0.9,0,2.197224577,8.999999997,0.90000,1
98,1,2,1,1,2,7,7,35,2,2,1,0,1,1,863,1,1,7,0.685714286,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
104,1,1,0,1,1,,2,1,2,2,0.1,0.9,0,0,1719,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
104,1,1,0,1,1,,2,2,2,2,0.4,0.6,0,0,2227,1,0,,,0.000609663,0.009754611,0.0625,0.4,-2.772588722,-0.405465108,0.041666667,0.04000,1
104,1,1,0,1,1,,2,3,2,6,0.2,0.8,1,1,3460,1,0,,,0.009754611,0.000609663,16,0.2,2.772588722,-1.386294361,4,0.80000,0
104,1,1,0,1,1,,2,4,2,2,0.6,0.4,0,0,2955,1,0,,,0.000609663,0.009754611,0.0625,0.6,-2.772588722,0.405465108,0.09375,0.08571,1
104,1,1,0,1,1,,2,5,2,1,1,0,1,1,1576,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
